id,gene_count_1,gene_count_2,gene_count_3,gene_count_4,gene_count_5,gene_count_6,gene_count_7,gene_count_8,gene_count_9,gene_count_10,gene_count_11,gene_count_12,gene_count_13,gene_count_14,gene_count_15,gene_count_16,gene_count_17,gene_count_18,gene_count_19,gene_count_20,gene_count_21,gene_count_22,gene_count_23,gene_count_24,gene_count_25,gene_count_26,gene_count_27,gene_count_28,gene_count_29,gene_count_30,gene_count_31,gene_count_32,gene_count_33,gene_count_34,gene_count_35,gene_count_36,gene_count_37,gene_count_38,gene_count_39,gene_count_40,gene_count_41,gene_count_42,gene_count_43,gene_count_44,gene_count_45,gene_count_46,gene_count_47,gene_count_48,gene_count_49,gene_count_50,gene_count_51,gene_count_52,gene_count_53,gene_count_54,gene_count_55,gene_count_56,gene_count_57,gene_count_58,gene_count_59,gene_count_60,gene_count_61,gene_count_62,gene_count_63,gene_count_64,gene_count_65,gene_count_66,gene_count_67,gene_count_68,gene_count_69,gene_count_70,gene_count_71,gene_count_72,gene_count_73,gene_count_74,gene_count_75,gene_count_76,gene_count_77,gene_count_78,gene_count_79,gene_count_80,gene_count_81,gene_count_82,gene_count_83,gene_count_84,gene_count_85,gene_count_86,gene_count_87,gene_count_88,gene_count_89,gene_count_90,gene_count_91,gene_count_92,gene_count_93,gene_count_94,gene_count_95,gene_count_96,gene_count_97,gene_count_98,gene_count_99,gene_count_100,gene_count_101,gene_count_102,gene_count_103,gene_count_104,gene_count_105,gene_count_106,gene_count_107,gene_count_108,gene_count_109,gene_count_110,gene_count_111,gene_count_112,gene_count_113,gene_count_114,gene_count_115,gene_count_116,gene_count_117,gene_count_118,gene_count_119,gene_count_120,gene_count_121,gene_count_122,gene_count_123,gene_count_124,gene_count_125,gene_count_126,gene_count_127,gene_count_128,gene_count_129,gene_count_130,gene_count_131,gene_count_132,gene_count_133,gene_count_134,gene_count_135,gene_count_136,gene_count_137,gene_count_138,gene_count_139,gene_count_140,gene_count_141,gene_count_142,gene_count_143,gene_count_144,gene_count_145,gene_count_146,gene_count_147,gene_count_148,gene_count_149,gene_count_150,gene_count_151,gene_count_152,gene_count_153,gene_count_154,gene_count_155,gene_count_156,gene_count_157,gene_count_158,gene_count_159,gene_count_160,gene_count_161,gene_count_162,gene_count_163,gene_count_164,gene_count_165,gene_count_166,gene_count_167,gene_count_168,gene_count_169,gene_count_170,gene_count_171,gene_count_172,gene_count_173,gene_count_174,gene_count_175,gene_count_176,gene_count_177,gene_count_178,gene_count_179,gene_count_180,gene_count_181,gene_count_182,gene_count_183,gene_count_184,gene_count_185,gene_count_186,gene_count_187,gene_count_188,gene_count_189,gene_count_190,gene_count_191,gene_count_192,gene_count_193,gene_count_194,gene_count_195,gene_count_196,gene_count_197,gene_count_198,gene_count_199,gene_count_200,gene_count_201,gene_count_202,gene_count_203,gene_count_204,gene_count_205,gene_count_206,gene_count_207,gene_count_208,gene_count_209,gene_count_210,gene_count_211,gene_count_212,gene_count_213,gene_count_214,gene_count_215,gene_count_216,gene_count_217,gene_count_218,gene_count_219,gene_count_220,gene_count_221,gene_count_222,gene_count_223,gene_count_224,gene_count_225,gene_count_226,gene_count_227,gene_count_228,gene_count_229,gene_count_230,gene_count_231,gene_count_232,gene_count_233,gene_count_234,gene_count_235,gene_count_236,gene_count_237,gene_count_238,gene_count_239,gene_count_240,gene_count_241,gene_count_242,gene_count_243,gene_count_244,gene_count_245,gene_count_246,gene_count_247,gene_count_248,gene_count_249,gene_count_250,gene_count_251,gene_count_252,gene_count_253,gene_count_254,gene_count_255,gene_count_256,gene_count_257,gene_count_258,gene_count_259,gene_count_260,gene_count_261,gene_count_262,gene_count_263,gene_count_264,gene_count_265,gene_count_266,gene_count_267,gene_count_268,gene_count_269,gene_count_270,gene_count_271,gene_count_272,gene_count_273,gene_count_274,gene_count_275,gene_count_276,gene_count_277,gene_count_278,gene_count_279,gene_count_280,gene_count_281,gene_count_282,gene_count_283,gene_count_284,gene_count_285,gene_count_286,gene_count_287,gene_count_288,gene_count_289,gene_count_290,gene_count_291,gene_count_292,gene_count_293,gene_count_294,gene_count_295,gene_count_296,gene_count_297,gene_count_298,gene_count_299,gene_count_300
581,0,0,4,0,0,0,0,307,3,13,0,18,0,12,6,0,0,6,0,0,0,59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,2,5,0,4,20,0,0,0,0,0,0,0,2,7,4,6,21,0,0,23,2,0,0,76,0,55,0,0,0,3,5,0,13,0,0,0,0,23,0,0,0,2,0,26,0,0,0,2,1,0,0,0,83,39,8,41,1,0,7,7,0,27,0,28,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,4,0,0,0,0,3,5,0,6,0,1,0,0,5,0,0,0,0,0,0,9,0,0,0,0,93,0,0,7,0,3,0,69,0,6,123,18,0,0,0,2,0,18,0,6,0,0,0,3,1,11,0,1,100,5,0,1,0,0,0,0,1,14,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,2,45,1,0,0,1,824,0,19,0,3,0,6,3,0,0,11,5,0,30,0,12,5,1,1,2,47,0,5,389,0,0,0,8,329,62,0,0,0,2,0,2,0,0,6,16,8,0,16,0,0,0,0,0,0,0,237,0,0,214,0,0,8,2,0,0,0,3,2,0,0,1,0,2,42,0,0,25,1,0,55,0,7,17,0,0,0,0,0,0,13,11,0,16,0,8,58,1,64,0
582,0,0,2,0,0,0,1,242,0,3,40,0,0,0,0,0,0,11,0,4,0,0,8,0,0,0,0,0,0,8,0,0,0,0,9,0,23,518,0,0,5,0,0,3,0,0,151,0,23,9,0,0,0,0,0,0,0,7,5,0,62,3,0,0,0,1,0,0,3,2,0,0,88,5,0,3,0,0,0,0,0,3,0,0,0,0,12,5,0,0,2,5,0,0,32,13,32,0,2,0,0,0,18,0,0,0,2,0,0,2,25,0,0,1,0,0,16,4,17,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,25,0,0,9,0,0,0,0,0,0,0,76,0,16,0,0,1,0,0,0,0,203,20,0,2,0,1,0,0,0,11,0,5,1,0,0,1,0,2,71,2,2,1,0,0,47,4,0,0,2,0,0,0,8,1,32,0,0,0,1,0,0,8,0,5,1,0,16,0,56,11,0,406,0,0,1,2,0,0,0,0,4,0,11,0,9,0,18,2,4,0,5,10,0,0,109,0,0,4,9,373,0,2,0,2,0,17,11,1,0,0,0,2,0,0,0,0,5,0,0,0,0,92,1,47,0,3,2,0,1,16,51,156,10,0,0,0,0,0,0,44,0,113,0,0,11,191,0,3,20,14,0,11,0,0,0,9,3,0,0,0,5,0,0,44,0
583,0,3,3,0,0,0,0,158,0,0,15,0,0,0,0,0,0,11,0,1,2,0,0,0,0,0,1,0,0,7,2,0,0,0,3,0,23,228,0,43,0,1,0,1,0,0,109,0,10,18,0,0,1,0,0,0,5,17,9,0,0,4,0,0,0,2,43,7,3,1,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,9,28,5,1,0,2,6,0,0,43,4,0,0,8,0,0,0,12,11,0,0,0,2,0,0,32,0,0,0,0,0,0,3,0,9,0,0,0,1,0,6,0,0,3,0,3,0,0,0,5,2,4,0,0,0,0,0,0,1,0,0,0,0,7,126,0,0,0,0,0,0,14,0,4,6,4,0,0,1,0,0,6,1,0,0,0,0,2,58,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,9,0,47,6,2,0,0,3,3,0,2,1,0,0,23,8,2,0,2,0,3,0,149,0,3,0,6,0,12,0,21,35,0,3,1,0,3,3,8,0,231,0,0,3,1,0,50,2,0,1,0,0,0,1,13,0,0,15,0,0,0,0,8,0,0,0,0,119,3,25,0,8,1,0,0,0,29,0,0,0,0,70,0,42,0,0,0,467,50,1,11,0,0,0,22,0,0,12,0,0,0,8,6,3,9,0,2,0,0,88,0
584,0,0,12,0,0,0,0,174,0,0,5,0,0,0,0,0,0,13,0,5,4,0,16,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,6,0,19,1,0,14,140,2,13,13,0,0,0,1,0,0,0,15,0,0,60,1,1,0,0,0,0,0,4,0,0,0,41,17,0,0,0,6,0,0,0,0,0,0,0,0,10,1,0,0,2,1,0,0,13,5,26,0,4,0,0,0,32,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,19,0,0,2,0,0,0,0,0,29,0,2,7,1,0,0,0,7,0,6,0,2,2,0,0,1,59,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,9,0,0,0,5,0,0,47,0,0,0,0,13,8,0,56,0,9,3,2,0,4,43,0,0,244,576,0,2,5,289,64,0,0,0,0,0,4,1,0,0,0,15,0,0,0,0,4,0,0,0,0,99,0,55,0,6,0,0,0,13,37,209,7,0,0,0,0,0,0,0,0,515,0,0,12,54,0,5,13,0,15,16,0,0,0,0,7,4,0,0,2,0,0,18,0
585,0,0,0,0,1,11,0,0,0,0,31,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,1,0,14,0,0,3,0,0,0,0,0,0,0,2,0,4,0,3,35,84,0,11,0,4,0,0,0,0,3,3,9,0,0,0,2,0,0,86,1,0,6,0,0,0,0,33,0,0,2,0,0,24,0,14,0,0,211,0,0,4,1,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,9,0,8,0,2,1,0,5,0,0,3,0,0,4,0,0,13,0,0,0,3,8,0,0,0,0,0,0,5,0,111,0,0,0,160,0,25,16,0,0,0,0,0,2,0,0,0,0,0,14,0,7,0,0,2,2,4,3,85,2,0,1,3,0,0,4,0,0,3,15,0,1,1,0,8,5,0,0,0,1,0,2,0,11,0,0,0,5,12,7,1,884,0,18,0,0,77,6,3,0,0,31,0,0,0,78,8,5,0,0,0,40,0,0,254,833,0,0,0,448,33,0,0,0,0,0,2,0,0,0,9,6,0,19,0,46,1,0,45,0,0,49,0,0,0,1,0,7,0,0,0,66,4,0,0,46,0,23,0,0,0,680,0,1,16,0,0,7,27,0,0,24,0,0,1,0,5,3,0,0,4,0,0,0,0
586,0,0,0,4,1,0,0,175,9,11,0,0,0,0,0,0,0,0,0,0,0,48,15,0,0,5,1,0,0,4,0,0,4,0,6,0,28,415,0,76,4,1,0,0,0,0,94,0,0,7,1,0,0,3,2,0,3,22,1,2,78,0,0,0,0,0,14,9,6,2,3,0,30,0,298,2,6,8,0,0,6,10,0,0,0,0,22,1,0,0,0,0,2,0,36,13,24,0,10,34,6,0,11,16,0,5,0,1,0,4,20,0,0,0,0,7,0,11,0,0,0,0,0,1,0,4,0,0,2,0,3,0,8,6,17,0,0,24,0,0,4,8,0,6,40,0,0,0,12,0,0,0,0,0,0,194,0,166,1,5,0,0,0,0,0,0,0,7,3,0,0,3,2,202,0,0,0,0,0,0,0,1,65,1,9,2,0,3,1,0,0,14,7,4,0,0,3,0,0,0,2,20,2,47,10,2,0,2,0,0,0,75,3,2,1,3,18,0,0,7,0,0,7,3,0,0,114,16,0,0,0,0,0,14,0,40,0,0,1,0,11,0,0,20,0,0,3,0,0,0,0,2,0,43,0,0,100,1,0,0,4,4,0,0,0,69,168,4,0,0,101,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,19,0,0,1,15,2,4,0,0,0,0,0,20,0
587,3,0,0,0,2,0,0,121,5,0,30,0,0,0,0,0,0,15,0,0,8,0,11,0,0,0,6,0,0,13,0,0,0,0,7,0,0,0,1,0,11,0,4,0,0,18,0,0,18,5,0,1,1,0,0,0,0,31,0,0,59,0,0,0,0,2,21,0,4,3,0,0,24,16,0,0,0,0,0,0,0,0,0,0,26,0,13,4,1,0,0,2,0,0,28,10,35,0,11,0,1,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,151,0,23,0,0,0,0,17,0,17,199,8,0,3,4,0,0,0,0,10,0,3,0,0,1,0,2,3,107,3,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,30,0,0,0,0,27,0,0,101,0,0,0,0,0,0,0,25,79,0,3,0,0,16,0,0,0,178,1113,1,7,0,0,28,2,0,0,0,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,0,0,13,47,40,0,0,0,0,0,0,0,0,0,209,0,0,12,104,0,0,11,0,7,0,0,0,0,0,6,0,0,0,7,0,0,48,0
588,0,1,2,0,0,15,0,119,0,0,29,0,0,0,0,3,1,11,0,22,10,0,4,0,0,0,9,2,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,19,131,0,13,4,0,0,0,1,0,0,0,14,3,0,51,5,0,0,0,2,0,2,0,0,0,0,77,20,0,0,7,8,0,1,0,0,0,0,0,7,24,4,0,0,1,7,0,0,30,3,34,0,2,0,0,0,29,0,0,0,0,2,3,6,39,0,0,0,0,0,0,21,0,3,0,0,0,0,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,140,0,0,0,0,0,0,0,0,0,0,6,0,6,9,0,0,9,1,5,4,0,0,5,1,0,0,1,62,3,3,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,5,0,0,2,2,0,0,46,23,0,0,0,0,0,6,148,0,0,0,10,0,15,0,4,0,0,1,0,0,0,69,4,0,202,0,0,8,2,200,105,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,38,0,3,0,0,1,0,0,136,5,0,0,0,0,0,3,0,0,253,0,0,14,76,0,6,15,0,23,21,0,0,0,18,4,8,0,0,0,0,0,18,0
589,0,0,1,0,1,0,0,244,0,0,0,40,0,0,0,0,0,25,24,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,52,650,0,0,4,0,0,1,0,0,131,0,24,8,0,0,0,2,0,0,0,30,3,0,61,0,0,0,0,0,0,3,9,1,0,0,40,0,222,2,12,11,0,0,0,15,0,0,0,0,31,3,1,0,2,25,3,0,0,14,27,1,2,0,0,0,28,16,0,5,0,4,2,2,25,0,0,0,0,11,0,5,0,3,0,0,0,0,0,4,0,0,6,0,2,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,20,130,4,0,0,0,0,1,0,0,5,3,1,0,0,0,3,39,1,1,0,0,0,0,3,0,0,2,6,0,0,0,2,13,0,20,7,3,3,2,2,3,0,1,7,14,0,22,20,0,751,1,0,0,0,0,7,2,2,7,20,13,0,20,0,0,0,2,0,3,0,15,0,0,0,2,2,0,295,52,0,4,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,85,0,39,0,2,0,0,0,4,0,209,4,0,0,0,0,0,7,0,0,345,0,0,8,10,0,6,17,0,0,16,0,0,0,7,7,2,7,0,0,0,0,9,0
590,0,3,2,2,1,0,0,0,7,15,6,50,0,12,0,1,0,13,50,0,0,41,0,0,0,0,2,2,0,0,0,0,5,0,4,0,51,461,0,71,2,0,0,0,0,0,0,0,16,12,0,0,0,0,0,2,0,21,4,2,46,0,0,0,46,0,66,10,0,0,0,1,0,0,296,0,8,8,21,0,8,6,0,161,72,9,0,0,0,1,0,0,1,95,0,0,33,1,0,0,7,0,0,9,8,6,2,0,0,0,43,0,0,1,0,13,26,0,24,0,4,1,8,1,0,0,0,0,0,0,0,22,4,0,14,2,8,2,0,6,0,7,85,0,31,0,5,29,0,162,0,25,34,2,9,0,0,39,0,0,0,0,12,1,0,3,7,4,0,0,10,0,0,0,0,1,0,3,4,0,4,1,67,0,8,0,0,2,0,0,9,3,0,0,4,0,2,3,0,0,1,0,0,0,13,4,601,0,0,1,1,0,0,0,1,4,10,0,5,0,52,0,0,0,0,0,51,3,4,398,0,1,0,8,0,0,1,9,1,0,29,3,0,27,11,14,8,0,19,0,0,0,0,33,0,1,145,1,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,31,1,0,23,2,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,5,0
591,4,0,0,0,0,20,0,0,8,14,0,44,0,11,3,0,0,7,47,0,0,0,0,0,0,6,0,0,2,0,0,0,3,0,0,0,0,0,0,42,0,0,6,0,1,43,115,2,0,0,2,0,0,0,12,2,2,0,0,5,0,0,8,0,125,0,58,0,0,1,0,8,0,15,242,0,0,0,16,4,1,0,0,153,31,3,0,0,0,2,0,0,0,57,0,0,0,0,0,23,3,0,0,0,30,6,2,0,0,0,0,0,1,0,0,10,34,0,0,0,2,1,4,0,0,0,2,0,0,47,0,11,6,0,0,4,6,28,6,8,0,11,40,1,8,64,11,21,14,171,2,25,13,0,16,74,0,74,0,0,0,0,8,0,18,3,6,0,0,0,6,0,0,0,1,2,0,3,5,41,0,0,61,1,2,1,0,0,0,24,0,0,0,0,18,3,0,1,8,0,0,11,3,0,0,0,0,0,22,2,2,0,0,0,0,0,29,8,11,0,0,0,3,0,1,0,0,0,1,0,522,1,4,11,419,0,0,6,0,0,0,9,0,0,5,15,0,0,19,3,0,0,0,46,0,0,0,0,0,274,0,0,8,0,0,0,0,0,1,0,86,0,20,1,27,0,0,33,0,0,0,0,0,10,10,0,0,2,3,0,0,0,0,17,0,0,52,1,0,8
592,1,0,0,0,0,16,0,0,8,7,0,41,0,13,5,0,0,0,23,0,0,39,0,0,0,18,0,2,0,0,0,0,9,0,7,0,0,0,0,66,0,0,7,0,4,16,116,0,0,0,3,0,0,0,6,3,0,0,0,5,0,0,7,1,66,0,46,0,0,0,1,7,0,14,294,0,0,0,22,1,0,0,5,366,33,1,0,0,0,5,0,0,1,57,0,0,0,1,0,24,1,0,0,0,44,14,0,1,0,0,0,1,0,2,2,11,29,0,18,0,0,5,4,0,0,0,3,0,0,62,0,12,6,3,0,1,18,4,2,13,0,12,101,1,44,86,6,20,5,123,2,12,46,0,2,169,0,132,0,0,0,0,13,0,13,2,0,0,0,0,5,11,0,0,0,0,0,0,26,69,0,0,42,0,6,0,0,0,0,4,8,0,0,0,6,5,0,0,0,0,0,22,2,0,0,3,0,0,5,2,1,0,22,1,0,0,0,0,4,0,72,11,0,0,0,0,0,0,4,0,1042,1,0,0,0,0,1,1,0,1,9,2,0,0,13,24,0,0,35,4,47,0,0,40,0,0,0,0,0,149,0,0,11,0,0,0,0,0,0,0,59,0,31,17,0,1,0,29,2,0,0,0,0,0,12,12,0,0,0,1,0,0,0,24,0,3,50,1,0,7
593,0,0,1,1,1,0,0,113,0,0,30,0,0,0,0,0,0,11,0,10,4,0,14,0,0,0,2,0,0,9,0,0,0,0,1,0,12,0,0,0,7,0,5,2,0,4,125,0,28,17,0,0,0,2,0,0,0,20,0,0,29,2,0,0,0,0,0,5,1,4,0,0,16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,15,4,44,0,3,0,0,0,18,0,0,4,0,1,1,1,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,6,0,0,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,13,0,1,2,1,0,0,0,15,0,6,0,0,0,0,0,0,49,4,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,44,3,0,0,0,7,0,3,1,1,0,0,26,4,0,0,0,0,0,0,63,0,4,4,4,0,12,0,24,0,0,8,1,0,6,47,8,0,278,0,0,5,10,362,83,0,0,0,0,0,3,1,30,0,0,10,0,0,0,0,3,0,0,0,0,203,0,39,0,2,0,0,2,21,60,120,3,0,0,0,0,0,0,0,0,365,0,0,8,58,0,7,18,0,0,14,0,0,0,21,5,4,0,0,7,0,0,88,0
594,5,0,0,0,0,18,0,0,4,12,0,44,0,10,4,3,0,0,11,0,0,17,0,0,3,6,0,0,0,0,0,0,11,0,0,0,0,503,0,36,0,0,11,0,0,0,0,0,0,0,5,0,0,2,13,2,4,0,0,5,0,0,6,0,42,0,30,6,0,1,1,5,0,0,289,0,0,0,13,0,13,8,3,182,57,6,0,3,0,10,0,0,0,64,47,0,0,2,0,15,7,0,0,17,23,0,0,0,0,0,0,2,1,0,0,13,14,0,23,0,7,0,6,3,0,0,2,0,4,33,0,6,2,0,0,2,2,14,5,7,3,2,122,6,48,49,29,14,10,293,0,25,30,0,8,102,0,75,0,0,0,0,18,0,24,6,0,3,0,0,6,0,0,0,0,0,0,0,11,0,0,2,34,0,5,2,0,0,0,11,9,0,0,0,0,3,0,0,5,0,0,15,0,0,0,0,442,1,4,2,1,0,7,0,0,2,6,0,4,0,0,8,0,0,1,0,0,7,4,0,794,4,0,6,0,0,9,5,0,0,31,12,0,0,6,28,0,0,0,11,31,0,0,14,0,1,0,0,0,127,0,2,11,0,0,0,0,0,3,0,64,0,15,14,32,0,0,29,1,0,122,0,0,0,6,0,0,1,6,0,6,0,0,22,0,4,46,1,0,3
595,0,0,5,0,0,0,0,182,9,0,0,0,0,0,0,0,0,25,0,4,6,0,18,0,0,0,0,0,0,10,0,0,0,0,5,0,0,518,0,0,4,0,11,1,0,0,0,0,18,7,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,5,0,0,18,0,344,3,0,0,0,0,0,0,4,0,97,2,29,4,0,0,0,6,0,0,26,15,24,0,15,0,0,0,24,4,0,0,0,2,0,2,16,0,0,0,0,0,0,3,0,2,0,0,7,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,67,0,0,135,4,0,9,146,1,28,26,0,0,0,31,0,0,9,0,0,0,0,19,0,0,0,3,0,0,0,0,41,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,0,0,2,0,12,1,0,0,0,42,19,1,0,0,11,0,0,151,0,0,0,0,0,16,0,25,0,16,5,0,0,0,131,12,0,0,624,0,0,4,259,105,0,0,0,0,0,4,0,0,0,7,11,0,12,5,29,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,154,0,0,9,83,0,2,9,8,0,7,0,0,1,0,4,1,0,1,5,0,0,15,0
596,0,0,2,0,1,0,0,251,0,0,26,0,0,0,0,0,0,15,0,6,3,0,4,0,0,0,1,0,0,4,0,0,8,1,4,0,0,0,0,0,1,0,5,0,0,51,223,0,18,8,0,0,3,1,0,0,0,14,0,0,27,4,0,0,0,1,0,0,5,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,2,2,0,66,37,7,27,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,6,0,0,10,0,0,5,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,10,5,3,0,0,0,0,0,5,70,0,0,3,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,12,1,0,0,4,0,8,2,0,0,0,23,22,0,0,1,0,4,0,89,0,0,0,0,0,2,0,8,0,19,3,4,0,4,0,0,0,151,569,0,6,3,219,154,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,4,0,0,0,0,110,0,0,0,0,0,0,0,12,53,0,2,0,0,0,0,0,0,0,0,260,0,0,10,118,0,1,0,0,0,11,0,0,0,0,1,3,0,0,3,0,0,64,0
597,0,0,9,2,0,0,0,216,0,0,11,0,0,0,0,0,0,12,0,9,5,0,9,0,0,0,1,0,0,5,1,0,0,0,4,0,36,0,0,0,3,0,12,0,0,0,86,0,7,15,0,0,2,2,0,0,0,16,9,0,50,1,0,0,0,0,0,2,3,0,0,0,88,4,0,1,0,13,0,0,0,0,0,0,0,0,10,2,0,0,1,1,1,0,43,17,22,0,7,0,0,0,33,20,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,6,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,21,0,3,13,0,0,0,0,13,0,14,0,2,0,0,0,1,93,9,1,2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,11,3,0,0,0,2,0,2,3,0,0,0,37,26,0,0,0,0,0,0,62,0,0,0,0,0,16,0,23,0,0,2,1,0,3,116,0,0,196,363,0,6,13,153,80,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,3,0,0,0,0,169,2,37,0,12,5,0,1,34,24,71,2,0,1,0,0,0,0,0,0,289,0,0,7,73,0,4,13,0,0,21,0,0,0,0,4,3,0,0,4,0,0,31,0
598,0,0,2,4,0,15,0,182,0,0,0,0,0,0,4,0,0,8,0,10,3,24,0,0,1,0,0,2,0,6,3,0,0,0,4,0,33,694,0,0,0,0,0,0,0,0,0,0,10,6,1,4,0,2,0,0,0,13,2,2,32,2,0,0,60,0,0,10,0,5,0,0,50,0,0,0,6,7,0,0,0,2,0,0,0,0,17,0,0,0,3,0,1,0,35,17,31,0,13,15,0,0,0,19,0,3,0,1,1,3,30,0,0,1,0,0,0,8,23,0,1,2,0,1,0,6,0,0,4,0,1,0,0,0,9,3,0,0,3,0,0,0,0,5,14,0,17,0,0,0,3,45,0,0,0,50,19,0,2,5,1,0,0,0,0,0,1,2,0,0,6,0,1,118,0,2,2,0,4,0,0,1,0,0,0,0,0,0,0,0,4,26,8,0,1,0,6,2,0,2,2,23,0,15,17,0,0,1,0,0,3,65,0,1,1,6,0,8,3,0,0,0,3,0,0,3,52,8,4,367,0,0,0,0,131,10,3,0,0,0,0,3,0,17,0,0,4,0,0,0,0,0,0,0,0,0,222,0,34,0,4,9,0,1,20,49,186,2,0,0,0,0,39,0,0,0,424,0,0,0,0,0,0,33,4,17,20,0,0,0,17,1,0,25,0,0,0,0,29,3
599,0,0,1,0,0,0,0,78,0,0,3,0,0,0,0,0,0,4,0,7,1,0,7,0,0,0,5,0,0,14,0,0,0,0,4,0,41,223,0,0,10,0,0,1,0,0,67,0,13,17,0,0,4,0,0,0,0,26,9,0,47,6,0,0,0,4,0,2,2,10,0,0,32,0,0,0,6,7,0,0,0,8,0,0,0,0,2,2,0,0,2,4,4,0,84,12,18,0,6,0,0,0,40,15,0,5,0,1,2,3,16,0,0,0,0,0,0,3,0,6,0,0,0,4,0,5,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,4,1,0,0,0,0,0,7,1,1,0,0,0,1,79,2,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,12,7,0,0,0,9,0,0,2,3,0,0,47,11,0,0,0,0,0,0,108,0,1,0,5,0,9,0,63,0,0,4,7,0,4,75,6,0,497,0,0,6,6,234,108,0,0,3,0,0,0,1,16,0,0,6,0,0,0,0,1,0,0,0,1,47,0,60,0,6,0,0,2,14,35,135,3,0,0,0,0,0,0,0,0,336,0,0,12,55,0,3,20,0,0,18,0,0,0,31,0,4,0,0,0,0,0,62,0
